episode_id,step,scenario,country,time_zone,local_hour,daypart,attempts,local_time_sin,local_time_cos,baseline_approval_rate,approval_drop,approval_slope,p95_latency_ms,latency_slope,provider_error_rate,provider_timeout_rate,provider_failure_slope,rejected_rate,issuer_decline_rate,auth_3ds_failure_rate,fraud_screening_failure_rate,data_quality_failure_rate,provider_config_failure_rate,hard_decline_share,retry_attempt_rate,already_degraded,will_degrade_within_15m
223,9,NORMAL,ES,Europe/Madrid,1,NIGHT,55,0.382683,0.92388,0.866709,0.0,-0.009247,619.383,27.5388,0.0,0.0,0.0,0.0,0.054545,0.0,0.0,0.0,0.0,0.0,0.101599,0,0
223,10,NORMAL,ES,Europe/Madrid,1,NIGHT,64,0.402747,0.915311,0.866709,0.0,0.042069,597.055,-73.6775,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.015625,0.0,0.333333,0.094331,0,0
223,11,NORMAL,ES,Europe/Madrid,1,NIGHT,74,0.422618,0.906308,0.866709,0.0,0.016408,574.524,-22.4295,0.0,0.0,0.0,0.0,0.013514,0.0,0.0,0.0,0.0,0.0,0.077658,0,0
223,12,NORMAL,ES,Europe/Madrid,1,NIGHT,52,0.442289,0.896873,0.866709,0.06334,-0.065114,493.346,-51.8544,0.0,0.0,0.0,0.0,0.134615,0.0,0.0,0.0,0.0,0.0,0.045256,0,0
223,13,NORMAL,ES,Europe/Madrid,1,NIGHT,70,0.461749,0.887011,0.866709,0.0,-0.007034,650.864,38.1697,0.0,0.0,0.0,0.0,0.042857,0.0,0.0,0.0,0.0,0.0,0.079774,0,0
223,14,NORMAL,ES,Europe/Madrid,1,NIGHT,59,0.480989,0.876727,0.866709,0.026792,0.018274,729.718,118.1859,0.016949,0.0,0.008475,0.0,0.050847,0.0,0.016949,0.067797,0.0,0.444444,0.048713,0,0
223,15,NORMAL,ES,Europe/Madrid,2,NIGHT,42,0.5,0.866025,0.866709,0.042394,-0.045041,570.242,-40.3112,0.0,0.0,0.0,0.0,0.095238,0.0,0.0,0.02381,0.0,0.2,0.074592,0,0
223,16,NORMAL,ES,Europe/Madrid,2,NIGHT,15,0.518773,0.854912,0.866709,0.0,0.030272,633.257,-48.2302,0.0,0.0,-0.008475,0.0,0.066667,0.0,0.0,0.0,0.0,0.0,0.107006,0,0
223,17,NORMAL,ES,Europe/Madrid,2,NIGHT,71,0.5373,0.843391,0.866709,0.0,0.031652,632.141,30.9499,0.014085,0.0,0.007042,0.014085,0.028169,0.0,0.0,0.0,0.0,0.25,0.062214,0,0
224,0,SUDDEN_FAILURE,BR,America/Sao_Paulo,9,MORNING,125,0.67559,-0.737277,0.892838,0.056278,0.0,539.765,0.0,0.032,0.024,0.0,0.0,0.072,0.0,0.016,0.008,0.0,0.0625,0.110243,0,0
224,1,SUDDEN_FAILURE,BR,America/Sao_Paulo,9,MORNING,47,0.659346,-0.75184,0.892838,0.0,0.0,508.963,0.0,0.021277,0.0,0.0,0.0,0.021277,0.0,0.021277,0.0,0.0,0.0,0.067562,0,0
224,2,SUDDEN_FAILURE,BR,America/Sao_Paulo,9,MORNING,80,0.642788,-0.766044,0.892838,0.0,0.032331,595.909,28.0717,0.025,0.0,-0.0155,0.0125,0.05,0.0,0.0,0.0,0.0,0.142857,0.084009,0,0
224,3,SUDDEN_FAILURE,BR,America/Sao_Paulo,9,MORNING,123,0.625923,-0.779884,0.892838,0.0,-0.003123,537.156,14.0966,0.00813,0.00813,-0.002508,0.0,0.04878,0.0,0.00813,0.01626,0.0,0.2,0.065745,0,0
224,4,SUDDEN_FAILURE,BR,America/Sao_Paulo,9,MORNING,124,0.608761,-0.793353,0.892838,0.010805,-0.009594,561.064,-17.4222,0.016129,0.008065,-0.000403,0.008065,0.056452,0.0,0.008065,0.016129,0.0,0.230769,0.104978,0,0
224,5,SUDDEN_FAILURE,BR,America/Sao_Paulo,9,MORNING,64,0.59131,-0.806445,0.892838,0.019481,-0.022581,570.059,16.4516,0.0,0.0,-0.00813,0.015625,0.078125,0.0,0.0,0.015625,0.0,0.285714,0.075609,0,0
224,6,SUDDEN_FAILURE,BR,America/Sao_Paulo,9,MORNING,33,0.573576,-0.819152,0.892838,0.0,0.054188,490.305,-35.3797,0.0,0.0,-0.012097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076494,0,0
224,7,SUDDEN_FAILURE,BR,America/Sao_Paulo,9,MORNING,130,0.55557,-0.83147,0.892838,0.010758,0.004361,472.703,-48.6783,0.023077,0.007692,0.015385,0.0,0.076923,0.0,0.007692,0.0,0.0,0.0,0.074506,0,1
224,8,SUDDEN_FAILURE,BR,America/Sao_Paulo,9,MORNING,84,0.5373,-0.843391,0.892838,0.0,-0.045854,636.557,73.1262,0.0,0.0,0.0,0.0,0.071429,0.02381,0.0,0.0,0.0,0.0,0.086987,0,1
224,9,SUDDEN_FAILURE,BR,America/Sao_Paulo,9,MORNING,121,0.518773,-0.854912,0.892838,0.007537,0.001611,509.797,18.547,0.016529,0.0,-0.00712,0.008264,0.041322,0.0,0.0,0.024793,0.0,0.363636,0.085171,0,1
225,0,FRAUD_SCREENING_DEGRADATION,MX,America/Mexico_City,0,NIGHT,83,0.152123,0.988362,0.893989,0.029895,0.0,661.226,0.0,0.012048,0.012048,0.0,0.024096,0.060241,0.0,0.0,0.012048,0.0,0.333333,0.103766,0,0
225,1,FRAUD_SCREENING_DEGRADATION,MX,America/Mexico_City,0,NIGHT,69,0.173648,0.984808,0.893989,0.023175,0.0,597.843,0.0,0.0,0.0,0.0,0.0,0.057971,0.0,0.014493,0.043478,0.0,0.375,0.074053,0,0
225,2,FRAUD_SCREENING_DEGRADATION,MX,America/Mexico_City,0,NIGHT,96,0.19509,0.980785,0.893989,0.0,0.025506,589.522,-35.8521,0.010417,0.0,-0.00684,0.0,0.0625,0.0,0.0,0.010417,0.0,0.125,0.039602,0,0
225,3,FRAUD_SCREENING_DEGRADATION,MX,America/Mexico_City,0,NIGHT,80,0.21644,0.976296,0.893989,0.0,0.025845,604.148,3.1524,0.0,0.0,0.0,0.0125,0.025,0.0125,0.0125,0.0,0.0,0.2,0.071419,0,0
225,4,FRAUD_SCREENING_DEGRADATION,MX,America/Mexico_City,0,NIGHT,91,0.237686,0.971342,0.893989,0.009047,-0.015082,704.89,57.684,0.010989,0.0,0.000286,0.0,0.065934,0.0,0.010989,0.0,0.0,0.0,0.063776,0,0
225,5,FRAUD_SCREENING_DEGRADATION,MX,America/Mexico_City,1,NIGHT,162,0.258819,0.965926,0.893989,0.0,0.008526,611.51,3.6812,0.0,0.0,0.0,0.0,0.04321,0.0,0.0,0.006173,0.0,0.125,0.063875,0,0
225,6,FRAUD_SCREENING_DEGRADATION,MX,America/Mexico_City,1,NIGHT,15,0.279829,0.96005,0.893989,0.0,0.017638,701.484,-1.7033,0.0,0.0,-0.005495,0.0,0.066667,0.0,0.0,0.0,0.0,0.0,0.080812,0,0
225,7,FRAUD_SCREENING_DEGRADATION,MX,America/Mexico_City,1,NIGHT,53,0.300706,0.953717,0.893989,0.0,0.005549,684.915,36.7026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037736,0.0,1.0,0.099232,0,0
225,8,FRAUD_SCREENING_DEGRADATION,MX,America/Mexico_City,1,NIGHT,62,0.321439,0.94693,0.893989,0.062901,-0.044565,591.278,-55.1025,0.0,0.0,0.0,0.0,0.129032,0.0,0.0,0.016129,0.0,0.111111,0.126521,0,1
225,9,FRAUD_SCREENING_DEGRADATION,MX,America/Mexico_City,1,NIGHT,16,0.34202,0.939693,0.893989,0.038746,-0.047706,588.636,-48.1395,0.0625,0.0,0.03125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.052955,0,1
225,11,FRAUD_SCREENING_DEGRADATION,MX,America/Mexico_City,1,NIGHT,93,0.382683,0.92388,0.893989,0.100484,-0.030869,749.712,80.538,0.0,0.0,-0.03125,0.010753,0.086022,0.0,0.064516,0.032258,0.0,0.222222,0.187263,0,0
225,12,FRAUD_SCREENING_DEGRADATION,MX,America/Mexico_City,1,NIGHT,24,0.402747,0.915311,0.893989,0.051027,0.037705,853.081,86.5159,0.0,0.0,0.0,0.0,0.041667,0.0,0.083333,0.0,0.0,0.0,0.244165,0,0
226,0,NORMAL,CO,America/Bogota,20,EVENING,146,-0.819152,0.573576,0.893257,0.032684,0.0,623.65,0.0,0.006849,0.0,0.0,0.0,0.061644,0.006849,0.013699,0.027397,0.0,0.235294,0.082959,0,0
226,1,NORMAL,CO,America/Bogota,20,EVENING,110,-0.806445,0.59131,0.893257,0.001156,0.0,577.196,0.0,0.009091,0.0,0.0,0.0,0.072727,0.009091,0.009091,0.009091,0.0,0.083333,0.108875,0,0
226,2,NORMAL,CO,America/Bogota,20,EVENING,119,-0.793353,0.608761,0.893257,0.0,0.025124,530.527,-46.5613,0.0,0.0,-0.003425,0.0,0.067227,0.0,0.0,0.0,0.0,0.0,0.097229,0,0
226,3,NORMAL,CO,America/Bogota,20,EVENING,167,-0.779884,0.625923,0.893257,0.0,0.004499,571.052,-3.0719,0.0,0.0,-0.004545,0.005988,0.047904,0.005988,0.011976,0.005988,0.0,0.153846,0.113517,0,0
226,4,NORMAL,CO,America/Bogota,20,EVENING,85,-0.766044,0.642788,0.893257,0.0,0.009137,511.675,-9.4259,0.0,0.0,0.0,0.0,0.035294,0.0,0.0,0.011765,0.0,0.25,0.093847,0,0
226,5,NORMAL,CO,America/Bogota,20,EVENING,153,-0.75184,0.659346,0.893257,0.0,0.010331,609.322,19.1352,0.0,0.0,0.0,0.0,0.052288,0.0,0.006536,0.006536,0.0,0.1,0.105062,0,0
226,6,NORMAL,CO,America/Bogota,20,EVENING,118,-0.737277,0.67559,0.893257,0.007583,-0.02171,603.653,45.9887,0.016949,0.008475,0.012712,0.008475,0.042373,0.0,0.008475,0.033898,0.0,0.384615,0.061501,0,0
226,7,NORMAL,CO,America/Bogota,20,EVENING,127,-0.722364,0.691513,0.893257,0.021934,-0.02522,594.025,-7.6486,0.0,0.0,0.0,0.0,0.070866,0.0,0.0,0.015748,0.0,0.181818,0.036824,0,0
226,8,NORMAL,CO,America/Bogota,21,EVENING,87,-0.707107,0.707107,0.893257,0.00101,0.003286,492.312,-55.6703,0.0,0.0,-0.012712,0.0,0.057471,0.0,0.034483,0.011494,0.0,0.111111,0.080169,0,0
226,9,NORMAL,CO,America/Bogota,21,EVENING,131,-0.691513,0.722364,0.893257,0.026067,-0.002066,583.89,-5.0677,0.015267,0.007634,0.01145,0.0,0.045802,0.015267,0.015267,0.007634,0.0,0.076923,0.067481,0,0
226,10,NORMAL,CO,America/Bogota,21,EVENING,181,-0.67559,0.737277,0.893257,0.027692,-0.013341,593.025,50.3565,0.0,0.0,0.0,0.005525,0.055249,0.01105,0.005525,0.01105,0.0,0.1875,0.060064,0,0
226,11,NORMAL,CO,America/Bogota,21,EVENING,73,-0.659346,0.75184,0.893257,0.012101,0.006983,567.081,-8.4043,0.013699,0.0,-0.004601,0.0,0.041096,0.013699,0.013699,0.027397,0.0,0.25,0.059485,0,0
226,12,NORMAL,CO,America/Bogota,21,EVENING,111,-0.642788,0.766044,0.893257,0.003581,0.012055,538.166,-27.4296,0.009009,0.0,0.004505,0.009009,0.009009,0.018018,0.009009,0.027027,0.0,0.444444,0.084711,0,0
226,13,NORMAL,CO,America/Bogota,21,EVENING,173,-0.625923,0.779884,0.893257,0.013909,-0.000904,521.35,-22.8653,0.011561,0.00578,0.001821,0.011561,0.057803,0.0,0.00578,0.017341,0.0,0.277778,0.081369,0,0
226,14,NORMAL,CO,America/Bogota,21,EVENING,120,-0.608761,0.793353,0.893257,0.038576,-0.017497,562.644,12.2387,0.025,0.016667,0.016329,0.008333,0.075,0.0,0.0,0.016667,0.0,0.2,0.081047,0,0
226,15,NORMAL,CO,America/Bogota,21,EVENING,140,-0.59131,0.806445,0.893257,0.0,0.014597,546.105,12.3772,0.007143,0.0,-0.005099,0.0,0.057143,0.007143,0.0,0.007143,0.0,0.090909,0.069943,0,0
226,16,NORMAL,CO,America/Bogota,21,EVENING,147,-0.573576,0.819152,0.893257,0.0,0.023782,495.158,-33.7429,0.006803,0.006803,-0.014031,0.0,0.040816,0.0,0.006803,0.006803,0.0,0.111111,0.070653,0,0
226,17,NORMAL,CO,America/Bogota,21,EVENING,160,-0.55557,0.83147,0.893257,0.0,-0.005785,574.245,14.0699,0.00625,0.0,-0.000446,0.0,0.05625,0.00625,0.0,0.025,0.0,0.266667,0.099127,0,0
227,0,ISSUER_DECLINE_SURGE,ES,Europe/Madrid,14,AFTERNOON,190,-0.625923,-0.779884,0.892863,0.0,0.0,638.499,0.0,0.015789,0.0,0.0,0.0,0.042105,0.005263,0.010526,0.021053,0.0,0.222222,0.077811,0,0
227,1,ISSUER_DECLINE_SURGE,ES,Europe/Madrid,14,AFTERNOON,121,-0.642788,-0.766044,0.892863,0.0,0.0,556.261,0.0,0.0,0.0,0.0,0.0,0.033058,0.0,0.0,0.016529,0.0,0.333333,0.06201,0,0
227,2,ISSUER_DECLINE_SURGE,ES,Europe/Madrid,14,AFTERNOON,208,-0.659346,-0.75184,0.892863,0.0074,-0.007011,540.912,-48.7936,0.014423,0.0,-0.000683,0.004808,0.057692,0.004808,0.009615,0.004808,0.0,0.1,0.053396,0,0
227,3,ISSUER_DECLINE_SURGE,ES,Europe/Madrid,14,AFTERNOON,147,-0.67559,-0.737277,0.892863,0.069262,-0.053831,601.81,22.7748,0.013605,0.013605,0.013605,0.006803,0.061224,0.013605,0.0,0.054422,0.0,0.409091,0.051119,0,0
227,4,ISSUER_DECLINE_SURGE,ES,Europe/Madrid,14,AFTERNOON,182,-0.691513,-0.722364,0.892863,0.01259,-0.002595,460.408,-40.2518,0.010989,0.0,-0.001717,0.0,0.071429,0.016484,0.0,0.005495,0.0,0.052632,0.081911,0,1
227,5,ISSUER_DECLINE_SURGE,ES,Europe/Madrid,15,AFTERNOON,122,-0.707107,-0.707107,0.892863,0.040174,0.014544,592.691,-4.5597,0.008197,0.0,-0.009507,0.0,0.106557,0.0,0.0,0.02459,0.0,0.176471,0.181419,0,1
227,7,ISSUER_DECLINE_SURGE,ES,Europe/Madrid,15,AFTERNOON,179,-0.737277,-0.67559,0.892863,0.081244,-0.020535,629.68,18.4947,0.011173,0.0,0.001488,0.0,0.139665,0.005587,0.0,0.01676,0.0,0.096774,0.183792,0,0
228,0,PROVIDER_TIMEOUT_DEGRADATION,MX,America/Mexico_City,3,NIGHT,37,0.766044,0.642788,0.855845,0.022016,0.0,696.898,0.0,0.0,0.0,0.0,0.0,0.027027,0.0,0.027027,0.054054,0.0,0.5,0.078349,0,0
228,1,PROVIDER_TIMEOUT_DEGRADATION,MX,America/Mexico_City,3,NIGHT,30,0.779884,0.625923,0.855845,0.0,0.0,715.986,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.0,0.10515,0,0
228,2,PROVIDER_TIMEOUT_DEGRADATION,MX,America/Mexico_City,3,NIGHT,50,0.793353,0.608761,0.855845,0.054108,-0.016046,718.899,11.0004,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.02,0.0,0.142857,0.129803,0,0
228,3,PROVIDER_TIMEOUT_DEGRADATION,MX,America/Mexico_City,3,NIGHT,19,0.806445,0.59131,0.855845,0.026359,-0.034103,1014.974,149.4938,0.105263,0.105263,0.105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136385,0,1
228,5,PROVIDER_TIMEOUT_DEGRADATION,MX,America/Mexico_City,3,NIGHT,16,0.83147,0.55557,0.855845,0.110332,-0.041987,1415.861,200.4434,0.125,0.125,0.019737,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.201437,0,1
228,6,PROVIDER_TIMEOUT_DEGRADATION,MX,America/Mexico_City,3,NIGHT,35,0.843391,0.5373,0.855845,0.09998,0.012223,1549.369,163.2777,0.085714,0.085714,0.033083,0.0,0.085714,0.0,0.028571,0.0,0.0,0.0,0.226856,0,0
229,0,RECOVERY,MX,America/Mexico_City,0,NIGHT,15,0.21644,0.976296,0.906189,0.0,0.0,652.947,0.0,0.0,0.0,0.0,0.0,0.066667,0.0,0.0,0.0,0.0,0.0,0.406655,0,0
229,1,RECOVERY,MX,America/Mexico_City,0,NIGHT,61,0.237686,0.971342,0.906189,0.0,0.0,674.129,0.0,0.016393,0.0,0.0,0.0,0.04918,0.016393,0.0,0.0,0.0,0.0,0.315345,0,0
229,2,RECOVERY,MX,America/Mexico_City,1,NIGHT,26,0.258819,0.965926,0.906189,0.020548,-0.01749,658.066,2.5595,0.038462,0.038462,0.038462,0.0,0.076923,0.0,0.0,0.0,0.0,0.0,0.227004,0,0
229,3,RECOVERY,MX,America/Mexico_City,1,NIGHT,105,0.279829,0.96005,0.906189,0.0,0.00062,605.59,-34.2693,0.0,0.0,-0.008197,0.0,0.07619,0.0,0.0,0.0,0.0,0.0,0.141668,0,0
229,4,RECOVERY,MX,America/Mexico_City,1,NIGHT,79,0.300706,0.953717,0.906189,0.029501,-0.004477,705.191,23.5623,0.0,0.0,-0.038462,0.0,0.075949,0.0,0.012658,0.012658,0.0,0.125,0.085317,0,0
229,5,RECOVERY,MX,America/Mexico_City,1,NIGHT,40,0.321439,0.94693,0.906189,0.039514,-0.023414,604.759,-0.4155,0.0,0.0,0.0,0.0,0.025,0.025,0.0,0.05,0.0,0.5,0.06716,0,0
229,6,RECOVERY,MX,America/Mexico_City,1,NIGHT,103,0.34202,0.939693,0.906189,0.041922,-0.00621,668.502,-18.3444,0.038835,0.0,0.019417,0.0,0.048544,0.009709,0.009709,0.009709,0.0,0.083333,0.074665,0,0
229,7,RECOVERY,MX,America/Mexico_City,1,NIGHT,24,0.362438,0.932008,0.906189,0.083633,-0.022059,678.336,36.7887,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.07103,0,0
229,8,RECOVERY,MX,America/Mexico_City,1,NIGHT,53,0.382683,0.92388,0.906189,0.0,0.036089,724.269,27.8834,0.0,0.0,-0.019417,0.0,0.037736,0.018868,0.0,0.018868,0.0,0.25,0.083662,0,0
229,9,RECOVERY,MX,America/Mexico_City,1,NIGHT,53,0.402747,0.915311,0.906189,0.007447,0.038093,624.901,-26.7179,0.0,0.0,0.0,0.0,0.075472,0.0,0.018868,0.0,0.0,0.0,0.073495,0,0
229,10,RECOVERY,MX,America/Mexico_City,1,NIGHT,57,0.422618,0.906308,0.906189,0.0,-0.010678,651.591,-36.3387,0.017544,0.0,0.008772,0.0,0.017544,0.0,0.0,0.035088,0.0,0.5,0.072366,0,0
229,11,RECOVERY,MX,America/Mexico_City,1,NIGHT,43,0.442289,0.896873,0.906189,0.050873,-0.021713,743.323,59.2113,0.0,0.0,0.0,0.023256,0.116279,0.0,0.0,0.0,0.0,0.166667,0.056328,0,0
229,12,RECOVERY,MX,America/Mexico_City,1,NIGHT,16,0.461749,0.887011,0.906189,0.0,0.01597,610.26,-20.6656,0.0,0.0,-0.008772,0.0,0.0,0.0,0.0,0.0625,0.0,1.0,0.083157,0,0
229,13,RECOVERY,MX,America/Mexico_City,1,NIGHT,77,0.480989,0.876727,0.906189,0.0,0.033586,670.48,-36.4214,0.0,0.0,0.0,0.0,0.064935,0.0,0.012987,0.0,0.0,0.0,0.070389,0,0
229,14,RECOVERY,MX,America/Mexico_City,2,NIGHT,15,0.5,0.866025,0.906189,0.053338,-0.047089,710.873,50.3065,0.0,0.0,0.0,0.0,0.133333,0.0,0.0,0.0,0.0,0.0,0.096193,0,0
229,15,RECOVERY,MX,America/Mexico_City,2,NIGHT,93,0.518773,0.854912,0.906189,0.0,-0.002876,698.448,13.9838,0.010753,0.010753,0.010753,0.0,0.053763,0.010753,0.0,0.010753,0.0,0.125,0.095548,0,0
229,16,RECOVERY,MX,America/Mexico_City,2,NIGHT,52,0.5373,0.843391,0.906189,0.043399,0.004969,598.794,-56.0394,0.0,0.0,0.0,0.019231,0.038462,0.0,0.019231,0.038462,0.0,0.5,0.117179,0,0
229,17,RECOVERY,MX,America/Mexico_City,2,NIGHT,51,0.55557,0.83147,0.906189,0.0,-0.000265,697.787,-0.3306,0.019608,0.0,-0.000949,0.0,0.039216,0.0,0.0,0.019608,0.0,0.25,0.108167,0,0
230,0,NORMAL,MX,America/Mexico_City,19,EVENING,135,-0.953717,0.300706,0.891656,0.0,0.0,735.576,0.0,0.0,0.0,0.0,0.014815,0.037037,0.007407,0.007407,0.014815,0.0,0.363636,0.01912,0,0
230,1,NORMAL,MX,America/Mexico_City,19,EVENING,93,-0.94693,0.321439,0.891656,0.034987,0.0,729.606,0.0,0.010753,0.0,0.0,0.010753,0.053763,0.010753,0.032258,0.010753,0.0,0.166667,0.038072,0,0
230,2,NORMAL,MX,America/Mexico_City,19,EVENING,167,-0.939693,0.34202,0.891656,0.0,-0.004019,749.717,7.0705,0.0,0.0,0.0,0.0,0.071856,0.0,0.005988,0.0,0.0,0.0,0.051221,0,0
230,3,NORMAL,MX,America/Mexico_City,19,EVENING,124,-0.932008,0.362438,0.891656,0.0,0.020848,777.271,23.8323,0.0,0.0,-0.005376,0.008065,0.040323,0.0,0.008065,0.032258,0.0,0.454545,0.078096,0,0
230,4,NORMAL,MX,America/Mexico_City,19,EVENING,124,-0.92388,0.382683,0.891656,0.0,0.012854,697.145,-26.2861,0.008065,0.0,0.004032,0.0,0.048387,0.008065,0.0,0.0,0.0,0.0,0.075673,0,0
230,5,NORMAL,MX,America/Mexico_City,19,EVENING,120,-0.915311,0.402747,0.891656,0.02107,-0.013889,683.537,-46.8667,0.008333,0.008333,0.008333,0.0,0.05,0.008333,0.016667,0.025,0.0,0.230769,0.061157,0,0
230,6,NORMAL,MX,America/Mexico_City,19,EVENING,125,-0.906308,0.422618,0.891656,0.0,-0.016803,804.582,53.7182,0.016,0.008,0.007968,0.0,0.056,0.0,0.008,0.016,0.0,0.166667,0.102529,0,0
230,7,NORMAL,MX,America/Mexico_City,19,EVENING,119,-0.896873,0.442289,0.891656,0.032277,-0.005603,748.563,32.5127,0.008403,0.0,-0.004132,0.008403,0.067227,0.0,0.016807,0.016807,0.0,0.214286,0.077705,0,0
230,8,NORMAL,MX,America/Mexico_City,19,EVENING,210,-0.887011,0.461749,0.891656,0.0,0.009057,696.242,-54.1698,0.009524,0.004762,-0.004857,0.0,0.033333,0.0,0.0,0.009524,0.0,0.181818,0.04878,0,0
230,9,NORMAL,MX,America/Mexico_City,19,EVENING,150,-0.876727,0.480989,0.891656,0.0,0.020987,716.164,-16.1995,0.006667,0.006667,0.002465,0.013333,0.04,0.0,0.013333,0.006667,0.0,0.25,0.092045,0,0
230,10,NORMAL,MX,America/Mexico_City,20,EVENING,141,-0.866025,0.5,0.891656,0.0,-0.00854,740.891,22.3247,0.0,0.0,-0.007143,0.014184,0.028369,0.007092,0.0,0.014184,0.0,0.444444,0.106877,0,0
230,11,NORMAL,MX,America/Mexico_City,20,EVENING,140,-0.854912,0.518773,0.891656,0.002198,-0.005948,787.278,35.5574,0.007143,0.0,-0.003095,0.007143,0.035714,0.0,0.007143,0.042857,0.0,0.5,0.071715,0,0
230,12,NORMAL,MX,America/Mexico_City,20,EVENING,115,-0.843391,0.5373,0.891656,0.0,-0.005403,745.535,2.322,0.0,0.0,0.0,0.0,0.052174,0.0,0.008696,0.017391,0.0,0.222222,0.106312,0,0
230,13,NORMAL,MX,America/Mexico_City,20,EVENING,108,-0.83147,0.55557,0.891656,0.0,0.010529,719.633,-33.8226,0.0,0.0,-0.003571,0.0,0.027778,0.0,0.018519,0.027778,0.0,0.375,0.067718,0,0
230,14,NORMAL,MX,America/Mexico_City,20,EVENING,188,-0.819152,0.573576,0.891656,0.000402,-0.003595,785.578,20.0212,0.015957,0.005319,0.010638,0.005319,0.058511,0.005319,0.005319,0.010638,0.0,0.157895,0.084049,0,0
230,15,NORMAL,MX,America/Mexico_City,20,EVENING,142,-0.806445,0.59131,0.891656,0.00413,-0.011495,690.217,-14.708,0.0,0.0,0.0,0.0,0.091549,0.0,0.014085,0.014085,0.0,0.117647,0.096507,0,0
230,16,NORMAL,MX,America/Mexico_City,20,EVENING,144,-0.793353,0.608761,0.891656,0.0,0.009273,834.715,24.5685,0.006944,0.006944,-0.003694,0.0,0.069444,0.0,0.006944,0.013889,0.0,0.142857,0.069824,0,0
230,17,NORMAL,MX,America/Mexico_City,20,EVENING,180,-0.779884,0.625923,0.891656,0.0,0.009397,693.974,1.8783,0.005556,0.0,0.002778,0.0,0.044444,0.011111,0.0,0.005556,0.0,0.083333,0.078126,0,0
231,0,ISSUER_DECLINE_SURGE,PE,America/Lima,5,NIGHT,28,0.999762,0.021815,0.874107,0.0,0.0,749.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082685,0,0
231,1,ISSUER_DECLINE_SURGE,PE,America/Lima,6,MORNING,89,1.0,0.0,0.904107,0.048599,0.0,624.981,0.0,0.011236,0.011236,0.0,0.011236,0.089888,0.011236,0.0,0.0,0.0,0.090909,0.076448,0,0
231,2,ISSUER_DECLINE_SURGE,PE,America/Lima,6,MORNING,18,0.999762,-0.021815,0.904107,0.0,0.018423,745.151,-2.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080559,0,0
231,3,ISSUER_DECLINE_SURGE,PE,America/Lima,6,MORNING,74,0.999048,-0.043619,0.904107,0.0,0.034342,654.734,14.8767,0.027027,0.0,0.002278,0.0,0.040541,0.013514,0.0,0.013514,0.0,0.142857,0.060978,0,0
231,4,ISSUER_DECLINE_SURGE,PE,America/Lima,6,MORNING,32,0.997859,-0.065403,0.904107,0.0,-0.025772,494.599,-125.2758,0.03125,0.0,0.015625,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.064632,0,0
231,5,ISSUER_DECLINE_SURGE,PE,America/Lima,6,MORNING,15,0.996195,-0.087156,0.904107,0.0,0.032632,640.8,-6.9669,0.0,0.0,-0.013514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139096,0,0
231,6,ISSUER_DECLINE_SURGE,PE,America/Lima,6,MORNING,86,0.994056,-0.108867,0.904107,0.0,-0.002182,573.795,39.5976,0.011628,0.011628,-0.003997,0.0,0.023256,0.011628,0.0,0.0,0.0,0.0,0.103369,0,0
231,7,ISSUER_DECLINE_SURGE,PE,America/Lima,6,MORNING,15,0.991445,-0.130526,0.904107,0.0,0.005272,632.491,-4.1544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078025,0,0
231,8,ISSUER_DECLINE_SURGE,PE,America/Lima,6,MORNING,15,0.988362,-0.152123,0.904107,0.118157,-0.077087,559.191,-7.3019,0.0,0.0,-0.011628,0.066667,0.133333,0.0,0.0,0.0,0.0,0.333333,0.075792,0,0
231,9,ISSUER_DECLINE_SURGE,PE,America/Lima,6,MORNING,38,0.984808,-0.173648,0.904107,0.0,-0.018443,587.239,-22.6261,0.026316,0.026316,0.026316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1194,0,0
231,11,ISSUER_DECLINE_SURGE,PE,America/Lima,6,MORNING,44,0.976296,-0.21644,0.904107,0.035042,-0.047025,545.954,-20.6428,0.0,0.0,-0.026316,0.0,0.045455,0.022727,0.022727,0.045455,0.0,0.333333,0.119505,0,1
231,12,ISSUER_DECLINE_SURGE,PE,America/Lima,6,MORNING,33,0.971342,-0.237686,0.904107,0.068568,0.044439,533.452,-27.1183,0.030303,0.0,-0.018182,0.0,0.060606,0.0,0.030303,0.030303,0.0,0.2,0.13795,0,1
